"","V1"
"1700029I15Rik",0.0441642394360867
"1700029J07Rik",0.527146084632661
"1700029P11Rik",0
"1700030J22Rik",0.0987739889129157
"1700030K09Rik",1.27075498570811
"1700031F05Rik",0
"1700031M16Rik",0
"1700034E13Rik",0
"1700034I23Rik",0
"1700034J05Rik",0.094089368907099
"1700034O15Rik",0
"1700037C18Rik",0.782062396244731
"1700037H04Rik",12.8752601972029
"1700040F15Rik",0
"1700040L02Rik",2.96872415872799
"1700042G07Rik",0.0148699777015002
"1700047I17Rik2",3.70084200215071
"1700049E17Rik1",0
"1700049E17Rik2",0.00544020593134079
"1700056E22Rik",0.0414014858283566
"1700057G04Rik",0.0191926131837353
"1700061G19Rik",0.273210568210243
"1700064H15Rik",1.29051528033143
"1700066B19Rik",0.039820348078282
"1700066M21Rik",0.62656554521396
"1700067K01Rik",0
"1700067P10Rik",0
"1700069L16Rik",0.0925083699552232
"1700074P13Rik",0
"1700080E11Rik",0
"1700080O16Rik",0
"1700084M14Rik",0
"1700086D15Rik",0.0040562447370086
"1700088E04Rik",0.46368232707322
"1700092M07Rik",0
"1700093K21Rik",2.03860027423176
"1700102P08Rik",0.0485021920333387
"1700109H08Rik",1.67894728948618
"1700112E06Rik",0.230357497702997
"1700113H08Rik",0
"1700122O11Rik",0
"1700123K08Rik",0
"1700123L14Rik",0
"1700123O20Rik",6.67326057339119
"1700125H20Rik",0.00648000177258693
"1700129C05Rik",0.0321541235974935
"1810009A15Rik",36.1536402229827
"1810009J06Rik",0
"1810011H11Rik",0
"1810011O10Rik",24.4035533329855
"1810013L24Rik",13.6032840846908
"1810022K09Rik",133.743897454092
"1810024B03Rik",0.0385519983564358
"1810026J23Rik",1.6661478296873
"1810030O07Rik",10.9584923935874
"1810032O08Rik",0.0162570285045721
"1810037I17Rik",69.8579798355977
"1810041L15Rik",0.0697708285066053
"1810043G02Rik",4.5685661473136
"1810046K07Rik",0
"1810049J17Rik",0.047843541796771
"1810055G02Rik",28.8472176651197
"1810062G17Rik",4.24007389161279
"1810065E05Rik",0
"2010003K11Rik",0
"2010005H15Rik",0.0518649814206357
"2010106E10Rik",0
"2010107E04Rik",996.440076846593
"2010107G23Rik",1.33691638412234
"2010109A12Rik",0.298221761252383
"2010109I03Rik",1.16388176412057
"2010111I01Rik",14.074999687363
"2010300C02Rik",0.007848924667627
"2010315B03Rik",5.02908196809322
"2200002D01Rik",0.257130181958713
"2200002J24Rik",0.363944556453048
"2210010C04Rik",0.00718308628670707
"2210011C24Rik",0.0556446246319918
"2210016F16Rik",2.68936024093133
"2210016L21Rik",2.04191810685349
"2210017I01Rik",1.23033792761094
"2210407C18Rik",0
"2210408I21Rik",1.05617983074394
"2210418O10Rik",3.67728876677715
"2300002M23Rik",0
"2300003K06Rik",0
"2300009A05Rik",9.61542592956928
"2310002L09Rik",0.231810116580976
"2310003L06Rik",0
"2310007B03Rik",0
"2310009B15Rik",15.6843213431427
"2310011J03Rik",10.522271357869
"2310022A10Rik",0.61823848044586
"2310022B05Rik",9.57505409474838
"2310030G06Rik",0.278188346805693
"2310033P09Rik",7.15348239661716
"2310034C09Rik",0.00293499540417161
"2310035C23Rik",0.0459105803330499
"2310036O22Rik",6.74059204351291
"2310039H08Rik",13.6519383888085
"2310046K23Rik",0
"2310050C09Rik",0
"2310057J18Rik",0.0992316521807488
"2310057M21Rik",2.05050068670685
"2310057N15Rik",0
"2310061I04Rik",9.31380727572518
"2310061N02Rik",0
"2310079G19Rik",0
"2410002F23Rik",17.0492451757364
"2410004B18Rik",5.48146488609034
"2410004P03Rik",1.68665964021911
"2410015M20Rik",108.406828988839
"2410016O06Rik",0.138346908553684
"2410089E03Rik",0.92316857546434
"2410131K14Rik",0.501011569195193
"2410137M14Rik",0
"2410141K09Rik",0.0480936796629204
"2510002D24Rik",7.94428260856378
"2510009E07Rik",3.73253218291017
"2510039O18Rik",2.38497793730697
"2610001J05Rik",15.549240105103
"2610002M06Rik",1.06633133274113
"2610008E11Rik",10.256484245974
"2610020H08Rik",2.82644606807399
"2610021A01Rik",0.797948485465822
"2610028H24Rik",0.231826988709343
"2610042L04Rik",1.30761611428294
"2610044O15Rik8",13.3912922393608
"2610301B20Rik",3.24304888732409
"2610318N02Rik",1.66588702401937
"2610507B11Rik",5.6484127700157
"2610524H06Rik",9.7116462637919
"2610528A11Rik",0
"2610528J11Rik",0
"2700049A03Rik",1.77277830473026
"2700060E02Rik",46.5176813457316
"2700062C07Rik",8.85489150761882
"2700081O15Rik",3.59597610931437
"2700097O09Rik",2.21424378529548
"2810004N23Rik",17.5809424620522
"2810006K23Rik",8.05511362035675
"2810021J22Rik",0.964463887794647
"2810403A07Rik",10.6324133852796
"2810408A11Rik",0.282170652533571
"2810417H13Rik",14.4790612501945
"2810428I15Rik",30.9674270090046
"2810459M11Rik",0.000517226589117267
"2810474O19Rik",23.67657573629
"2900011O08Rik",0
"2900026A02Rik",2.43352682511097
"2900055J20Rik",0.0921217603641726
"2900092C05Rik",0
"3010026O09Rik",4.24785198539171
"3100002H09Rik",0
"3110001I22Rik",0.0425555299540314
"3110002H16Rik",1.79903658539915
"3110009E18Rik",2.60013757714923
"3110018I06Rik",0
"3110021N24Rik",1.02481800890515
"3110035E14Rik",0.203230378585703
"3110040N11Rik",3.32055321882483
"3110043O21Rik",6.95225547982301
"3110062M04Rik",2.68956134880942
"3110070M22Rik",0.0105480043513331
"3110079O15Rik",0
"3110082I17Rik",5.79898425303267
"3110082J24Rik",0
"3300002I08Rik",3.14809571814407
"3425401B19Rik",0.562988011070285
"3632451O06Rik",1.73530153690754
"3830403N18Rik",0.720963904877214
"3830406C13Rik",13.929597054034
"3830408C21Rik",1.31940266374981
"3830417A13Rik",0
"4430402I18Rik",0.133825011858996
"4833420G17Rik",2.4746486280728
"4833423E24Rik",0
"4833427G06Rik",0.412918362141544
"4833439L19Rik",16.2362800950776
"4921501E09Rik",0.00146243497375325
"4921504E06Rik",0
"4921507P07Rik",0.00556550700608323
"4921508M14Rik",0
"4921509C19Rik",0.00205384939215663
"4921511C20Rik",0
"4921511H03Rik",0.48998875509868
"4921511M17Rik",0
"4921513D11Rik",0.0057625154615245
"4921513I03Rik",0.0747564569143563
"4921517D22Rik",0.0841092820915694
"4921524J17Rik",12.285613171009
"4921524L21Rik",0.0195123255032631
"4921530L21Rik",0
"4921536K21Rik",0.100237752985027
"4921539E11Rik",0
"4922502D21Rik",0.00141227309838999
"4930402F06Rik",0.0815410439276607
"4930402H24Rik",9.32526395275851
"4930402K13Rik",0
"4930404H24Rik",0
"4930404N11Rik",0
"4930407I10Rik",0
"4930408O17Rik",0
"4930412O13Rik",0
"4930415F15Rik",0
"4930415L06Rik",0
"4930415O20Rik",0.929513002684498
"4930426L09Rik",0.00244622071606066
"4930427A07Rik",0.818163091846818
"4930430A15Rik",0.00574184459595057
"4930430F08Rik",1.76607761328491
"4930432K21Rik",0.0300284714612132
"4930432M17Rik",0
"4930433I11Rik",0
"4930435E12Rik",0
"4930438A08Rik",0
"4930442H23Rik",0.00779886357015348
"4930444G20Rik",0
"4930444P10Rik",0.72470715949418
"4930447A16Rik",0.0857235578265796
"4930447C04Rik",0.0923072569524354
"4930447F04Rik",0
"4930449I24Rik",0
"4930451G09Rik",0.450073682951919
"4930451I11Rik",0
"4930452B06Rik",1.12434656588395
"4930453N24Rik",2.64233116890802
"4930455H04Rik",0.0185323325781652
"4930467E23Rik",0
"4930470P17Rik",0
"4930474N05Rik",0
"4930480E11Rik",0
"4930486L24Rik",0.0547376576763247
"4930502E18Rik",0.0118389945776268
"4930503B20Rik",0
"4930503E14Rik",0
"4930503L19Rik",2.30051644804348
"4930504O13Rik",0
"4930505A04Rik",0
"4930507D05Rik",0
"4930512M02Rik",3.10646848711456
"4930513O06Rik",0
"4930518I15Rik",4.40420844156502
"4930519G04Rik",0
"4930519P11Rik",0
"4930522H14Rik",0
"4930522L14Rik",2.54147356354432
"4930523C07Rik",0.831510032076613
"4930524B15Rik",0
"4930524J08Rik",1.21569976269876
"4930524N10Rik",0
"4930533K18Rik",0.0155717090217592
"4930535I16Rik",0
"4930538K18Rik",0.0337049566238749
"4930539E08Rik",1.03435696941946
"4930544D05Rik",0
"4930544G11Rik",0.0160667173990547
"4930546C10Rik",0
"4930548H24Rik",0
"4930549C01Rik",0.349719884483162
"4930550C14Rik",0.893305215750505
"4930550L24Rik",0
"4930553M12Rik",0
"4930555G01Rik",0.0144206867730493
"4930556J24Rik",0
"4930558K02Rik",0
"4930562C15Rik",0.16306277432431
"4930563D23Rik",0
"4930563I02Rik",0.13600093707813
"4930563M21Rik",0
"4930564D02Rik",0
"4930567H17Rik",0
"4930568D16Rik",0
"4930572O03Rik",0
"4930578C19Rik",0.64800837981585
"4930578G10Rik",0.0909898243164949
"4930578I06Rik",0
"4930579F01Rik",0
"4930579G24Rik",7.31934880975025
"4930583I09Rik",0.0207566906671558
"4930590J08Rik",0
"4930595D18Rik",0.00873864638889307
"4930595M18Rik",0
"4930596D02Rik",0
"4931400O07Rik",0
"4931406B18Rik",0.142598113452691
"4931406C07Rik",4.51860956463415
"4931406P16Rik",7.98918836489425
"4931408C20Rik",0
"4931409K22Rik",0
"4931414P19Rik",0.13716336331806
"4931417E11Rik",0
"4931422A03Rik",0
"4931423N10Rik",0
"4931428F04Rik",0.0847061891783757
"4931428L18Rik",0.0756902058302975
"4931429L15Rik",0.119384755187407
"4931431F19Rik",0
"4931440F15Rik",0.00270575435363457
"4932411E22Rik",0
"4932411N23Rik",0.031026329415388
"4932414N04Rik",0.391210354539912
"4932415D10Rik",0
"4932429P05Rik",0
"4932438A13Rik",5.81068260282255
"4932438H23Rik",0.0474619019806983
"4932443I19Rik",0
"4933400A11Rik",0.808636493385523
"4933402D24Rik",0.0688954368724943
"4933402E13Rik",0.00438802717374866
"4933402J07Rik",0
"4933402N03Rik",0.0270086211509827
"4933402N22Rik",0
"4933402P03Rik",0
"4933403O08Rik",0
"4933405L10Rik",0
"4933405O20Rik",0
"4933406M09Rik",0
"4933407L21Rik",0.0251345352218883
"4933408B17Rik",0.0811744100451675
"4933409G03Rik",0
"4933411G06Rik",0
"4933411K16Rik",0
"4933412E24Rik",0
"4933413G19Rik",0
"4933414I15Rik",0
"4933415A04Rik",6.19630601477598
"4933415F23Rik",0
"4933416C03Rik",0
"4933417A18Rik",0
"4933421I07Rik",0
"4933425L06Rik",0
"4933427D14Rik",0.12062285787633
"4933427I04Rik",1.01195418414293
"4933428G20Rik",0.0306073114182193
"4933428M09Rik",0
"4933430I17Rik",0
"4933434E20Rik",82.8295254970622
"4933436I01Rik",0.00279941241608471
"5031410I06Rik",0
"5031439G07Rik",0.500566701242302
"5330417C22Rik",0.00324734528595897
"5330417H12Rik",0
"5430401F13Rik",0
"5430402E10Rik",0
"5430403G16Rik",0.863237481171107
"5430419D17Rik",0
"5430427O19Rik",0.12536483265918
"5530400C23Rik",0.0619526608770242
"5530401A14Rik",0
"5730409E04Rik",1.52514905805734
"5730455P16Rik",5.17860062639214
"5730480H06Rik",0.279825330141298
"5730507C01Rik",1.25342257280424
"5730508B09Rik",0.527432331747201
"5730522E02Rik",0
"5730559C18Rik",0.00148295672172772
"5730596B20Rik",0
"5830411N06Rik",0
"5830473C10Rik",0
"5930422O12Rik",0
"6030419C18Rik",0.170120096636109
"6030445D17Rik",0.105942134609195
"6030452D12Rik",0
"6030458C11Rik",1.96959364249245
"6030468B19Rik",0.200774834131684
"6030469F06Rik",0
"6030498E09Rik",0.0401821528911603
"6330408A02Rik",0.206263994066837
"6330409D20Rik",0
"6430531B16Rik",0.037296240795974
"6430548M08Rik",0.298082931793858
"6430550D23Rik",0.290752690992786
"6430571L13Rik",0.0347448266814316
"6430573F11Rik",0.483757236734084
"6720489N17Rik",6.53367940293101
"6820408C15Rik",0.855895421165807
"7420426K07Rik",0
"7420461P10Rik",0
"7530416G11Rik",0.0991450675142815
"8030411F24Rik",0
"8030423J24Rik",0
"8030462N17Rik",0.224614661718485
"8030474K03Rik",0
"8430408G22Rik",59.63655696873
"9030612E09Rik",1.9757895226347
"9030617O03Rik",0.682733075801068
"9030624G23Rik",0.980255638735528
"9030624J02Rik",5.4441645362194
"9130008F23Rik",0
"9130011E15Rik",1.0849989404061
"9130019O22Rik",0.261974179020125
"9130023H24Rik",1.31226368612285
"9130204L05Rik",0
"9130213A22Rik",0.700649358835282
"9130230L23Rik",0
"9130401M01Rik",6.08289929351135
"9130409I23Rik",0.0143853084835067
"9230102O04Rik",0
"9230104L09Rik",0
"9230104M06Rik",0
"9230109A22Rik",0
"9230110C19Rik",4.88920531438293
"9230110F15Rik",0
"9230112D13Rik",0.319001573512223
"9230113P08Rik",0.0612124177081158
"9330151L19Rik",0.25875822521376
"9330159F19Rik",0.224731149110342
"9330161L09Rik",0
"9330182L06Rik",0.0167335216850553
"9330182O14Rik",0
"9430007A20Rik",0
"9430015G10Rik",0.950078400287833
"9430016H08Rik",3.68871974145078
"9430020K01Rik",2.47337114283783
"9430038I01Rik",5.97482081673371
"9430069I07Rik",0.090571049757186
"9430076C15Rik",5.70236591468329
"9430097D07Rik",0
"9530002B09Rik",0.00332915512084482
"9530003J23Rik",0.019549008933894
"9530053A07Rik",0.0522628211836643
"9530068E07Rik",20.0594298827564
"9530077C05Rik",0
"9630041A04Rik",0
"9830107B12Rik",0.00505115409161322
"9930012K11Rik",2.88734121001933
"9930021J03Rik",1.95162140417975
"9930022D16Rik",0
"9930111J21Rik1",0.139563400414583
"9930111J21Rik2",6.16809172355777
"a",0
"A130010J15Rik",1.45338486261511
"A130051J06Rik",0.16346257014633
"A1bg",0
"A1cf",0
"A230046K03Rik",9.91448144661104
"A230050P20Rik",1.49749936857297
"A230065H16Rik",0
"A230072I06Rik",0
"A2m",0.687354077671442
"A330070K13Rik",0
"A3galt2",0.00220925349196223
"A430005L14Rik",5.30323727021998
"A430033K04Rik",0.149306516602277
"A430078G23Rik",0.210213127898268
"A430089I19Rik",0.00286405581708219
"A430105I19Rik",0.144331137867381
"A4galt",0.0792260434903615
"A4gnt",0
"A530016L24Rik",0.0908441664755128
"A530032D15Rik",0.115034628351197
"A530064D06Rik",0.0419040268850944
"A530084C06Rik",0
"A530099J19Rik",0.0197047439178314
"A630001G21Rik",0.55536449536119
"A630010A05Rik",0.458144400607412
"A630023A22Rik",0
"A630033H20Rik",0.882088941984254
"A630073D07Rik",0
"A630076J17Rik",0
"A630095E13Rik",0
"A630095N17Rik",0
"A730015C16Rik",0.163607215250956
"A730017C20Rik",0.0103109632751246
"A730018C14Rik",0
"A730049H05Rik",0.978186508113504
"A730061H03Rik",0.1357981926414
"A730071L15Rik",0.951148228287656
"A830005F24Rik",0
"A830010M20Rik",0.0763799984293133
"A830018L16Rik",0.1476301126542
"A830031A19Rik",0.0430829558634266
"A830080D01Rik",3.63236963742299
"A930002H24Rik",0.0140592280624294
"A930003A15Rik",0
"A930004D18Rik",0.0631806931788746
"A930009A15Rik",0
"A930011G23Rik",14.444846854843
"A930017K11Rik",0
"A930018M24Rik",0
"A930018P22Rik",0
"A930033H14Rik",0.604419627517756
"AA415398",0
"AA467197",0
"AA792892",0
"AA986860",0.720797970725316
"Aaas",4.63189657539442
"Aacs",4.53801184265844
"Aadac",0
"Aadacl2",0
"Aadacl3",0
"Aadat",0
"Aaed1",4.8807717851739
"Aagab",4.50232479290084
"Aak1",0.856268674833039
"Aamdc",20.2840873130534
"Aamp",58.2978149455742
"Aanat",0
"Aar2",2.16614948210361
"Aard",0.612317224954731
"Aars",5.50046477681746
"Aars2",0.14655548152122
"Aarsd1",12.0031042807926
"Aasdh",1.0900276783594
"Aasdhppt",4.58089484893904
"Aass",0.0905420409301047
"Aatf",1.25133951325459
"Aatk",0
"AB124611",2.91909084818458
"Abat",12.7924353329862
"Abca1",4.18644195184412
"Abca12",0.0197711157041496
"Abca13",0.0157937367767737
"Abca14",0
"Abca15",0.00786998021362879
"Abca16",0
"Abca17",0.000228832460509807
"Abca2",0.225429593346951
"Abca3",0.875832370129398
"Abca4",0.265093458968898
"Abca5",3.74015418314124
"Abca6",1.86133298617212
"Abca7",0.794568937584051
"Abca8a",11.9959381725138
"Abca8b",1.95275653178691
"Abca9",5.58416966768635
"Abcb10",3.54583514257398
"Abcb11",0
"Abcb1a",0.0832100029329025
"Abcb1b",0.112914171481368
"Abcb4",0
"Abcb5",0
"Abcb6",0.674248727937648
"Abcb7",2.06691480554331
"Abcb8",5.68681829251348
"Abcb9",0
"Abcc1",1.23136550198062
"Abcc10",0.321723252041121
"Abcc12",0
"Abcc2",0.0190306338687632
"Abcc3",1.31326276459697
"Abcc4",0.126165110540697
"Abcc5",5.11242214388631
"Abcc6",0
"Abcc8",0.464309776232819
"Abcc9",14.5082414860095
"Abcd1",0.988571919609848
"Abcd2",1.64342143527465
"Abcd3",4.68763401295507
"Abcd4",1.240427293598
"Abce1",14.469982238705
"Abcf1",27.4076622846904
"Abcf2",14.1294530381168
"Abcf3",4.41460224513529
"Abcg1",15.2105646743857
"Abcg2",20.9062650042661
"Abcg3",0.104727686355311
"Abcg4",0.0692041643315072
"Abcg5",0
"Abcg8",0
"Abhd10",5.9124247209605
"Abhd11",15.426714689348
"Abhd12",1.02459839163839
"Abhd12b",0
"Abhd13",0.915744664414914
"Abhd14a",4.46900968652133
"Abhd14b",3.12813556640204
"Abhd15",0.290290298545876
"Abhd16a",3.43245402794042
"Abhd16b",0
"Abhd17a",6.36269486643287
"Abhd17b",4.91459227530409
"Abhd17c",2.29960325888408
"Abhd18",0.724517368773069
"Abhd2",1.50367886570333
"Abhd3",0.00289828201468139
"Abhd4",16.3732988294926
"Abhd5",2.16590915380282
"Abhd6",1.13611346625983
"Abhd8",1.15233941563058
"Abi1",16.6410650462419
"Abi2",28.519786971383
"Abi3",0.37176061044136
"Abi3bp",6.51534504967796
"Abl1",5.35995703139273
"Abl2",1.03410105963327
"Ablim1",9.70668088153558
"Ablim2",0.0526686101895074
"Ablim3",0.230861026890192
"Abo",0
"Abr",0.745331467800623
"Abra",8.29551034753115
"Abracl",77.6806444854577
"Abt1",20.9016796829679
"Abtb1",1.18244504449114
"Abtb2",0.389002698442832
"AC087559.2",0
"AC087559.3",0
"AC102264.1",0
"AC123873.1",0
"AC123873.2",0
"AC123873.3",0
"AC124606.1",0
"AC124606.2",0
"AC125149.1",0.117664925453287
"AC125149.2",0.00758677795961054
"AC125149.3",0.320897282408163
"AC125149.4",0.00227209726172723
"AC125149.5",0.0117242749466251
"AC125178.1",0
"AC125178.2",0
"AC125178.3",0
"AC126035.1",0
"AC132444.1",0.250482697972377
"AC132444.2",0.100771524986114
"AC132444.3",0.0170852490587013
"AC132444.4",0.0764283219332852
"AC132444.5",0.0123269474223332
"AC132444.6",16.7320073926666
"AC133095.1",0
"AC133095.2",0
"AC133103.1",0
"AC133103.3",0.00864073752512113
"AC133103.4",0.0222877027494063
"AC133103.5",0.679013981796804
"AC133103.6",0.217982156392884
"AC133103.7",0
"AC140325.1",0
"AC140325.2",0
"AC140325.3",0
"AC140325.4",0
"AC140365.1",0
"AC149090.1",12.8171998651206
"AC163611.1",0
"AC163611.2",0
"AC164084.1",0
"AC164084.2",0
"AC164084.3",0
"AC165294.1",0
"AC165294.2",0
"AC165294.3",0
"AC168977.1",0.488625594304775
"AC168977.2",0.00666737827793392
"AC234645.1",0
"Acaa1a",6.91728058689847
"Acaa1b",0.0115878313336143
"Acaa2",139.234186826199
"Acaca",3.74329095686228
"Acacb",2.45178996837901
"Acad10",0.125397394977169
"Acad11",2.72601169363434
"Acad12",2.58072137377915
"Acad8",2.53870537337744
"Acad9",4.32616823483748
"Acadl",99.5524974023369
"Acadm",44.2525956384132
"Acads",0.589712335442359
"Acadsb",8.93476522134906
"Acadvl",21.8786161979496
"Acan",0
"Acap1",0.226851197352551
"Acap2",4.01700288765912
"Acap3",0.59783809572719
"Acat1",35.8034618513559
"Acat2",2.79107134894145
"Acat3",0.641731141990507
"Acbd3",13.0272302251666
"Acbd4",0.69771374927138
"Acbd5",8.40126821331336
"Acbd6",5.40227674794514
"Acbd7",0
"Accs",0.673861881809567
"Accsl",0
"Acd",15.4994992549696
"Ace",0.393728378386763
"Ace2",0.150608239547274
"Ace3",0
"Acer1",1.15705712129941
"Acer2",7.2921092178741
"Acer3",2.33616166549357
"Ache",0.0200545052146505
"Acin1",13.260809461886
"Ackr1",0
"Ackr2",1.14098412123218
"Ackr3",5.37308581583319
"Ackr4",1.96409965870649
"Acly",8.80914113573193
"Acmsd",0.20334078965268
"Acnat1",5.61199310071989
"Acnat2",0
"Aco1",4.86311910407446
"Aco2",73.1868388265399
"Acod1",1.2881228149971
"Acot1",4.14815637898921
"Acot10",0.0330942016724156
"Acot11",0.933685667608005
"Acot12",0
"Acot13",151.46669820526
"Acot2",31.6114234938378
"Acot3",0.0475252899898638
"Acot4",0
"Acot5",0.00316344586360801
"Acot6",0.254195958374442
"Acot7",13.8813119760357
"Acot8",3.27718992548134
"Acot9",22.1761063417244
"Acox1",0.937173925781232
"Acox2",0
"Acox3",3.57331863345112
"Acoxl",0.00275137997066912
"Acp1",21.7964617474185
"Acp2",2.50524207724826
"Acp5",6.87524094340645
"Acp6",4.85018010462136
"Acp7",0
"Acpp",0.0168062604553806
"Acpt",0.0144812368353654
"Acr",0.0282833844404087
"Acrbp",0
"Acrv1",0
"Acsbg1",0
"Acsbg2",0.193993869389028
"Acsf2",0.395164698494727
"Acsf3",2.01350916382958
"Acsl1",15.1460411980612
"Acsl3",7.33616790922208
"Acsl4",16.1836662497407
"Acsl5",3.75236590799148
"Acsl6",0.00355400283014518
"Acsm1",0
"Acsm2",0.165755576164862
"Acsm3",0.00151726046775877
"Acsm4",0.0301565722566709
"Acsm5",0.00262701184337973
"Acss1",3.38424567115349
"Acss2",1.06149778085502
"Acss3",2.22154721239422
"Acta1",58.3592290136892
"Acta2",230.14293678179
"Actb",2347.60571184569
"Actbl2",0.0118926273504366
"Actc1",2823.59923289578
"Actg1",869.539093955767
"Actg2",7.21894317577894
"Actl10",0
"Actl11",0
"Actl6a",19.1321142235789
"Actl6b",0
"Actl7a",0
"Actl7b",0
"Actl9",0
"Actn1",9.94843520571793
"Actn2",101.900921257465
"Actn3",0
"Actn4",16.0617854682656
"Actr10",21.3777261591219
"Actr1a",19.4878247928122
"Actr1b",7.35825204749734
"Actr2",126.124059285992
"Actr3",36.2996141573795
"Actr3b",2.84912598288181
"Actr5",0.714236104015941
"Actr6",9.71889781866448
"Actr8",12.6032873258748
"Actrt1",0
"Actrt2",0
"Actrt3",0
"Acvr1",4.7649789490982
"Acvr1b",1.61225194401188
"Acvr1c",0.152191406199124
"Acvr2a",0.836627980010482
"Acvr2b",0.591749749973952
"Acvrl1",4.09038444889413
"Acy1",7.80122317695288
"Acy3",7.37086486619139
"Acyp1",30.9963682953615
"Acyp2",11.6244295235847
"Ada",2.47807201201385
"Adad1",0.0121007481782587
"Adad2",0
"Adal",0.625704540668416
"Adam10",35.5184574990343
"Adam11",0.0926116809024462
"Adam12",3.86040867357977
"Adam15",2.80850312492132
"Adam17",0.646115878961579
"Adam18",0
"Adam19",7.00619573388602
"Adam1a",0.0289531502583278
"Adam1b",0
"Adam2",0
"Adam20",0
"Adam21",0
"Adam22",5.21702257393053
"Adam23",0
"Adam24",0
"Adam25",0
"Adam26a",0
"Adam26b",0
"Adam28",1.18566301711949
"Adam29",0
"Adam3",0
"Adam30",0.190047614079434
"Adam32",0.0572164841643507
"Adam33",0.0623685105972348
"Adam34",0
"Adam39",0
"Adam4",0.185579320932269
"Adam5",0
"Adam6a",0
"Adam6b",0.00222027844000675
"Adam7",0.0034188325264373
"Adam8",0.0115716657830401
"Adam9",9.92895099441186
"Adamdec1",0.281402595928647
"Adamts1",47.0349228853369
"Adamts10",0.0602896647197876
"Adamts12",2.97883918222441
"Adamts13",0.00117017566945508
"Adamts14",2.62502359262169
"Adamts15",0.263188203307936
"Adamts16",0
"Adamts17",0.753499383213773
"Adamts18",0.443344980200902
"Adamts19",2.4893951659935
"Adamts2",4.6560460176178
