"","V1"
"4930470P17Rik",0
"4930474N05Rik",0
"4930480E11Rik",0
"4930486L24Rik",0.60743015374539
"4930502E18Rik",0.0800693118660562
"4930503B20Rik",0
"4930503E14Rik",0
"4930503L19Rik",2.60332649578263
"4930504O13Rik",0
"4930505A04Rik",0
"4930507D05Rik",0.0368616176186804
"4930512M02Rik",9.25417889207027
"4930513O06Rik",0
"4930518I15Rik",27.5582743934073
"4930519G04Rik",0
"4930519P11Rik",0
"4930522H14Rik",0
"4930522L14Rik",5.03918108478292
"4930523C07Rik",3.839043046399
"4930524B15Rik",0
"4930524J08Rik",0.0846120502449571
"4930524N10Rik",0
"4930533K18Rik",0.175895831580242
"4930535I16Rik",0
"4930538K18Rik",0
"4930539E08Rik",1.27926705625397
"4930544D05Rik",0
"4930544G11Rik",0
"4930546C10Rik",0
"4930548H24Rik",0.245765870484072
"4930549C01Rik",1.39558014982143
"4930550C14Rik",0.965953017698894
"4930550L24Rik",0
"4930553M12Rik",0
"4930555G01Rik",0.0236378136196663
"4930556J24Rik",0
"4930558K02Rik",0
"4930562C15Rik",0.415954735957742
"4930563D23Rik",0
"4930563I02Rik",0.0573229178512659
"4930563M21Rik",0.121230237645855
"4930564D02Rik",0
"4930567H17Rik",0
"4930568D16Rik",0
"4930572O03Rik",0.0127839611303596
"4930578C19Rik",1.34609066528835
"4930578G10Rik",0.270254364289829
"4930578I06Rik",0
"4930579F01Rik",0
"4930579G24Rik",11.5795341079998
"4930583I09Rik",0.0181959162949689
"4930590J08Rik",0
"4930595D18Rik",0
"4930595M18Rik",0.00659162164691527
"4930596D02Rik",0
"4931400O07Rik",0
"4931406B18Rik",0.29616171864277
"4931406C07Rik",1.32595170678181
"4931406P16Rik",12.2359264348261
"4931408C20Rik",0
"4931409K22Rik",0.0122043460716968
"4931414P19Rik",4.91411899820694
"4931417E11Rik",0
"4931422A03Rik",0
"4931423N10Rik",0.0270770198368555
"4931428F04Rik",0.0709507860144253
"4931428L18Rik",0.911575219132845
"4931429L15Rik",0.0498078570768711
"4931431F19Rik",0
"4931440F15Rik",0.56200246481186
"4932411E22Rik",0
"4932411N23Rik",0.047963721782356
"4932414N04Rik",1.33540483851914
"4932415D10Rik",0
"4932429P05Rik",0
"4932438A13Rik",2.9777536978809
"4932438H23Rik",0
"4932443I19Rik",0
"4933400A11Rik",0.0166764929058554
"4933402D24Rik",0
"4933402E13Rik",0
"4933402J07Rik",0
"4933402N03Rik",0.0101630684586889
"4933402N22Rik",0
"4933402P03Rik",0
"4933403O08Rik",0
"4933405L10Rik",0
"4933405O20Rik",0
"4933406M09Rik",0
"4933407L21Rik",0
"4933408B17Rik",0.162070806125715
"4933409G03Rik",0
"4933411G06Rik",0
"4933411K16Rik",0
"4933412E24Rik",0
"4933413G19Rik",0.175546840258283
"4933414I15Rik",0
"4933415A04Rik",4.88066021604224
"4933415F23Rik",0
"4933416C03Rik",0
"4933417A18Rik",0
"4933421I07Rik",0
"4933425L06Rik",0
"4933427D14Rik",0.135308831537962
"4933427I04Rik",7.75627127768609
"4933428G20Rik",0.380053127487009
"4933428M09Rik",0
"4933430I17Rik",0
"4933434E20Rik",149.991648508815
"4933436I01Rik",1.11320375728695
"5031410I06Rik",0.0153156869484056
"5031439G07Rik",1.82964221229449
"5330417C22Rik",0.0146554307097975
"5330417H12Rik",0
"5430401F13Rik",0
"5430402E10Rik",0
"5430403G16Rik",2.63492868045017
"5430419D17Rik",0
"5430427O19Rik",0.49603665825715
"5530400C23Rik",0
"5530401A14Rik",0
"5730409E04Rik",0.934122493438166
"5730455P16Rik",3.48781912738
"5730480H06Rik",0.725865471190705
"5730507C01Rik",3.71980829884617
"5730508B09Rik",0.798723485166663
"5730522E02Rik",0
"5730559C18Rik",0
"5730596B20Rik",0
"5830411N06Rik",0
"5830473C10Rik",0
"5930422O12Rik",0
"6030419C18Rik",0.0127862088572906
"6030445D17Rik",0.565313285182836
"6030452D12Rik",0
"6030458C11Rik",1.70022727227206
"6030468B19Rik",0.586697624738495
"6030469F06Rik",0
"6030498E09Rik",0.0185085751946013
"6330408A02Rik",0.741726146392745
"6330409D20Rik",0.218089297061471
"6430531B16Rik",1.38026339589588
"6430548M08Rik",0.95318059354432
"6430550D23Rik",0.10740601685407
"6430571L13Rik",0.102510304137787
"6430573F11Rik",0.551097906510434
"6720489N17Rik",2.42853010836604
"6820408C15Rik",0
"7420426K07Rik",0
"7420461P10Rik",0.398847148075138
"7530416G11Rik",0.11526846550671
"8030411F24Rik",0
"8030423J24Rik",0
"8030462N17Rik",0.408744899544827
"8030474K03Rik",0
"8430408G22Rik",18.6750754236594
"9030612E09Rik",3.6129594619149
"9030617O03Rik",0.596674604788555
"9030624G23Rik",2.95098242182216
"9030624J02Rik",8.23084402021775
"9130008F23Rik",0.0339216589994
"9130011E15Rik",7.10006996898532
"9130019O22Rik",2.08458522441058
"9130023H24Rik",4.72880058542654
"9130204L05Rik",0
"9130213A22Rik",0.345143661155935
"9130230L23Rik",0
"9130401M01Rik",4.25445874904144
"9130409I23Rik",1.38032707988305
"9230102O04Rik",0
"9230104L09Rik",0
"9230104M06Rik",0.163509412438472
"9230109A22Rik",0
"9230110C19Rik",1.42978230247456
"9230110F15Rik",0
"9230112D13Rik",0
"9230113P08Rik",0.170720543270987
"9330151L19Rik",0.363190291618041
"9330159F19Rik",1.08465942284371
"9330161L09Rik",0.0381234372684027
"9330182L06Rik",0
"9330182O14Rik",0
"9430007A20Rik",0
"9430015G10Rik",0.619035749907906
"9430016H08Rik",2.75492645764205
"9430020K01Rik",11.0810320171718
"9430038I01Rik",10.0232459850297
"9430069I07Rik",0
"9430076C15Rik",13.3401965249049
"9430097D07Rik",0
"9530002B09Rik",0
"9530003J23Rik",0.0830104553029007
"9530053A07Rik",0
"9530068E07Rik",25.7426457586407
"9530077C05Rik",0.317886905787263
"9630041A04Rik",0
"9830107B12Rik",0.176695304330816
"9930012K11Rik",0
"9930021J03Rik",6.62894939896995
"9930022D16Rik",0.00271159015831512
"9930111J21Rik1",1.51260078208921
"9930111J21Rik2",25.2725392678965
"a",0
"A130010J15Rik",3.27787655061335
"A130051J06Rik",0.901114694905221
"A1bg",0
"A1cf",0.00766275850805422
"A230046K03Rik",12.9300232487679
"A230050P20Rik",4.44740992101196
"A230065H16Rik",0
"A230072I06Rik",0.0141541565420987
"A2m",0.00122728299302418
"A330070K13Rik",0
"A3galt2",0.255807401573718
"A430005L14Rik",3.7228999369473
"A430033K04Rik",0.865023754873852
"A430078G23Rik",0.473985802158272
"A430089I19Rik",0
"A430105I19Rik",0.25389524773946
"A4galt",0.986004930675446
"A4gnt",0.00483996942746001
"A530016L24Rik",0.187426234411579
"A530032D15Rik",0.198139716417105
"A530064D06Rik",0.151011820067267
"A530084C06Rik",0
"A530099J19Rik",0.13208344124893
"A630001G21Rik",0.972261603144419
"A630010A05Rik",2.38409543008143
"A630023A22Rik",0
"A630033H20Rik",3.80284362368666
"A630073D07Rik",0
"A630076J17Rik",0.0665048861519059
"A630095E13Rik",0
"A630095N17Rik",0
"A730015C16Rik",1.25064521939241
"A730017C20Rik",0.1456411866041
"A730018C14Rik",0
"A730049H05Rik",0.136451187655823
"A730061H03Rik",0
"A730071L15Rik",0.257613458986892
"A830005F24Rik",0.859633685711348
"A830010M20Rik",1.46928764121009
"A830018L16Rik",0.628136405650005
"A830031A19Rik",0
"A830080D01Rik",5.29878753937484
"A930002H24Rik",0.0652514260966365
"A930003A15Rik",0
"A930004D18Rik",1.79332169257783
"A930009A15Rik",0
"A930011G23Rik",16.6998053117162
"A930017K11Rik",0
"A930018M24Rik",0.215881481792991
"A930018P22Rik",0
"A930033H14Rik",2.50935407733551
"AA415398",0.00404467895302473
"AA467197",0.152253783751136
"AA792892",0
"AA986860",0.00182760820191977
"Aaas",11.327729496156
"Aacs",5.94685760463342
"Aadac",0
"Aadacl2",0
"Aadacl3",0
"Aadat",0
"Aaed1",11.7158927077157
"Aagab",4.12996720054529
"Aak1",0.16318032536934
"Aamdc",33.8755152898274
"Aamp",75.7042890743387
"Aanat",0
"Aar2",1.69386270808268
"Aard",0.0154905458658318
"Aars",3.96198604614461
"Aars2",3.96421308519679
"Aarsd1",5.24565417559351
"Aasdh",0.11096787219247
"Aasdhppt",6.42828021801145
"Aass",0.00120152953971606
"Aatf",0.808959638793861
"Aatk",0.18228092357836
"AB124611",12.0349508004701
"Abat",3.98714563609446
"Abca1",6.54985365862151
"Abca12",0.354251311316164
"Abca13",0.000440882123627159
"Abca14",0
"Abca15",0.00282939008533697
"Abca16",0
"Abca17",0.000743792372290657
"Abca2",0.22665258568152
"Abca3",4.43699985485272
"Abca4",0.0482424939456495
"Abca5",11.2617075242852
"Abca6",2.37887350167583
"Abca7",0.157915814005006
"Abca8a",26.4871884912816
"Abca8b",5.21190817545264
"Abca9",14.3129075150541
"Abcb10",2.37786882225157
"Abcb11",0
"Abcb1a",0.501516903700335
"Abcb1b",2.26065679317798
"Abcb4",0.0723613459028494
"Abcb5",0
"Abcb6",6.67760835182156
"Abcb7",3.56805754459771
"Abcb8",3.576327123341
"Abcb9",0
"Abcc1",0.602869507896752
"Abcc10",0.584144765214386
"Abcc12",0
"Abcc2",0.0755538182704162
"Abcc3",0.265081076866832
"Abcc4",0.490196413082205
"Abcc5",12.1416558382667
"Abcc6",0
"Abcc8",0.920012923102808
"Abcc9",10.8060441499079
"Abcd1",9.70708502574286
"Abcd2",0.485033782846531
"Abcd3",17.6899773898081
"Abcd4",3.21049449485175
"Abce1",16.6294757310128
"Abcf1",16.9313860096786
"Abcf2",13.3756197633353
"Abcf3",2.17502612936316
"Abcg1",27.8880289132576
"Abcg2",26.9059056753185
"Abcg3",1.32054264957051
"Abcg4",0
"Abcg5",0
"Abcg8",0
"Abhd10",3.21975459224933
"Abhd11",6.76431098028765
"Abhd12",4.54370424339328
"Abhd12b",0
"Abhd13",0.706514961937865
"Abhd14a",12.1818398939624
"Abhd14b",4.85713833174099
"Abhd15",0.0450037689142128
"Abhd16a",8.92330421505879
"Abhd16b",0
"Abhd17a",6.26770411074722
"Abhd17b",4.18764710309493
"Abhd17c",3.76261430098784
"Abhd18",4.22517388696517
"Abhd2",1.7820752136593
"Abhd3",0.103803043439518
"Abhd4",24.2478074294298
"Abhd5",1.64201814490953
"Abhd6",7.88452066788513
"Abhd8",1.33268242166467
"Abi1",44.0291237518698
"Abi2",33.7130207404967
"Abi3",0.153596569288809
"Abi3bp",3.05663367080114
"Abl1",6.95986937891967
"Abl2",1.21343393629796
"Ablim1",22.1829442556534
"Ablim2",0.0225105726810107
"Ablim3",5.66243038376016
"Abo",0
"Abr",3.85705859211809
"Abra",2.24985267533666
"Abracl",76.7071638916745
"Abt1",6.96210562159439
"Abtb1",2.73836744605846
"Abtb2",1.54135871578217
"AC087559.2",0
"AC087559.3",0
"AC102264.1",0
"AC123873.1",0
"AC123873.2",0.00481831880159282
"AC123873.3",0
"AC124606.1",0.00749066238055693
"AC124606.2",0.00354259033704003
"AC125149.1",0.0854379874798556
"AC125149.2",0.872746245831129
"AC125149.3",1.4523261531718
"AC125149.4",0
"AC125149.5",0
"AC125178.1",0.00375736956528726
"AC125178.2",0
"AC125178.3",0
"AC126035.1",0
"AC132444.1",0.0246854112956711
"AC132444.2",0.739339606176311
"AC132444.3",0
"AC132444.4",0.784994548907904
"AC132444.5",0
"AC132444.6",42.744959728442
"AC133095.1",0
"AC133095.2",0
"AC133103.1",0.02028467903399
"AC133103.3",0.0173910676912905
"AC133103.4",0
"AC133103.5",0.205131082591542
"AC133103.6",0.884283255663589
"AC133103.7",0.0808261095157455
"AC140325.1",0
"AC140325.2",0
"AC140325.3",0
"AC140325.4",0
"AC140365.1",0
"AC149090.1",30.8202732053057
"AC163611.1",0
"AC163611.2",0
"AC164084.1",0
"AC164084.2",0.00209434968281144
"AC164084.3",0
"AC165294.1",0
"AC165294.2",0
"AC165294.3",0.00275412380392892
"AC168977.1",0.900064267092823
"AC168977.2",0.0175602709641374
"AC234645.1",0
"Acaa1a",9.25539579151904
"Acaa1b",0.0229430362308078
"Acaa2",113.760169738758
"Acaca",3.3732081413857
"Acacb",0.128097369176763
"Acad10",0
"Acad11",0.301516597812138
"Acad12",4.46602298821626
"Acad8",6.16087324523882
"Acad9",3.87161323008389
"Acadl",58.8884280012372
"Acadm",40.4463554716042
"Acads",0.247215532418635
"Acadsb",7.37691027862107
"Acadvl",29.6351770102652
"Acan",0.38035141909626
"Acap1",0.711535679612022
"Acap2",10.3981209844134
"Acap3",1.21694969759563e-06
"Acat1",29.4977636019121
"Acat2",15.872797150282
"Acat3",0.363023635031103
"Acbd3",10.9639041680107
"Acbd4",0.16437274832889
"Acbd5",9.58959704724062
"Acbd6",3.4384229850303
"Acbd7",0
"Accs",2.79265292323565
"Accsl",0
"Acd",24.9307099866886
"Ace",1.39401482247118
"Ace2",0
"Ace3",0
"Acer1",3.42327148196662
"Acer2",1.38155473486171
"Acer3",5.77927000323994
"Ache",0.128262235554523
"Acin1",14.5715134715898
"Ackr1",0
"Ackr2",0.0679633296435185
"Ackr3",10.361808252842
"Ackr4",0.979738207008465
"Acly",6.34155247836706
"Acmsd",0.0159805290303938
"Acnat1",10.2412869950949
"Acnat2",0.00759523350434959
"Aco1",8.13857532064151
"Aco2",25.9527852661178
"Acod1",0.765453829509287
"Acot1",1.55697907850635
"Acot10",0.0639114111633232
"Acot11",0.469183274448215
"Acot12",0
"Acot13",69.4000573083074
"Acot2",42.2949927364007
"Acot3",0
"Acot4",0
"Acot5",0
"Acot6",0
"Acot7",10.3377562369748
"Acot8",2.20267167318779
"Acot9",23.1033452334539
"Acox1",2.00602153275555
"Acox2",0
"Acox3",8.50797370200021
"Acoxl",0.00595803083274798
"Acp1",16.9199015538754
"Acp2",13.7972872446668
"Acp5",31.6106420788525
"Acp6",2.12533454408686
"Acp7",0
"Acpp",0.0306416176377406
"Acpt",0.123906088161413
"Acr",1.82240843189794
"Acrbp",0.094289649523779
"Acrv1",0
"Acsbg1",0
"Acsbg2",0.577399887178072
"Acsf2",0.412162110252209
"Acsf3",0.183514640488259
"Acsl1",15.4596004612131
"Acsl3",6.31276901163047
"Acsl4",9.16291806405549
"Acsl5",3.64855325130061
"Acsl6",0.0102274188507747
"Acsm1",0
"Acsm2",0.382520061470334
"Acsm3",0
"Acsm4",0
"Acsm5",0.00263568147961523
"Acss1",4.74276354368742
"Acss2",0.0141785153760432
"Acss3",0
"Acta1",6.08619196264219
"Acta2",182.693471569558
"Actb",2862.69595086111
"Actbl2",0.0306020298667135
"Actc1",914.783591954993
"Actg1",950.806613125888
"Actg2",9.3849155049187
"Actl10",0.0040672729076409
"Actl11",0
"Actl6a",39.7132351441418
"Actl6b",0
"Actl7a",0.124590122328665
"Actl7b",0
"Actl9",0
"Actn1",13.4254482087448
"Actn2",32.1624769506537
"Actn3",0
"Actn4",16.0038781125348
"Actr10",23.6037418051286
"Actr1a",17.4071893689785
"Actr1b",9.38743998054409
"Actr2",137.775026214034
"Actr3",43.4385385136861
"Actr3b",0.70475793382157
"Actr5",0.85004289475929
"Actr6",9.47747917124665
"Actr8",4.4730994059125
"Actrt1",0
"Actrt2",0
"Actrt3",0
"Acvr1",8.43182962912166
"Acvr1b",1.00232132790748
"Acvr1c",2.049789687922
"Acvr2a",4.75713129004325
"Acvr2b",0.253811644916247
"Acvrl1",8.56675375452297
"Acy1",0.985444279107692
"Acy3",19.745894454851
"Acyp1",11.8845276459919
"Acyp2",18.8152966384755
"Ada",3.29692529857605
"Adad1",0
"Adad2",0
"Adal",1.4960960187923
"Adam10",38.876098352352
"Adam11",0.567734315742347
"Adam12",2.95378456581359
"Adam15",4.04557331356673
"Adam17",1.72916902970568
"Adam18",0
"Adam19",11.973269789364
"Adam1a",1.23484184789216
"Adam1b",0.00455260575144781
"Adam2",0
"Adam20",0
"Adam21",0
"Adam22",10.2483625187193
"Adam23",0.0152843359757192
"Adam24",0
"Adam25",0.019372695752963
"Adam26a",0
"Adam26b",0
"Adam28",3.03041802860644
"Adam29",0
"Adam3",0
"Adam30",1.36466667232803
"Adam32",0.289310951349303
"Adam33",0
"Adam34",4.81698221852738e-06
"Adam39",0
"Adam4",0.0468859295324006
"Adam5",0.156304751443673
"Adam6a",0
"Adam6b",0
"Adam7",0.00185915868796773
"Adam8",0.000620570940396238
"Adam9",14.1680074709944
"Adamdec1",0
"Adamts1",67.5142289382321
"Adamts10",0.585626322437568
"Adamts12",1.45379796611457
"Adamts13",0.0027758060166279
"Adamts14",4.87441811769863
"Adamts15",1.06339952588548
"Adamts16",0.0246476156271933
"Adamts17",2.81103100066667
"Adamts18",0.00112455312325799
"Adamts19",2.81142459284537
"Adamts2",7.45231053807757
"Adamts20",0.0164598817157379
"Adamts3",3.51641352668214
"Adamts4",26.8907060343745
