"","V1"
"1700029P11Rik",0
"1700030J22Rik",0.00737924148737449
"1700030K09Rik",3.77695575822347
"1700031F05Rik",0
"1700031M16Rik",0
"1700034E13Rik",0
"1700034I23Rik",0
"1700034J05Rik",1.19511500235306
"1700034O15Rik",0
"1700037C18Rik",1.91522799096934
"1700037H04Rik",34.5657069965214
"1700040F15Rik",0
"1700040L02Rik",14.2323084261935
"1700042G07Rik",0
"1700047I17Rik2",1.11239985896819
"1700049E17Rik1",0
"1700049E17Rik2",0.013373220983154
"1700056E22Rik",0.0611816142196191
"1700057G04Rik",0.0128002189348949
"1700061G19Rik",0.0169996364303641
"1700064H15Rik",0.544547260654107
"1700066B19Rik",0.435754443623259
"1700066M21Rik",0.901974238692337
"1700067K01Rik",0.233768984840706
"1700067P10Rik",0
"1700069L16Rik",0
"1700074P13Rik",0
"1700080E11Rik",0
"1700080O16Rik",0
"1700084M14Rik",0
"1700086D15Rik",0.245665042067579
"1700088E04Rik",1.50809409289186
"1700092M07Rik",0.135844303685499
"1700093K21Rik",0.382262678436169
"1700102P08Rik",0.632966801812646
"1700109H08Rik",0.466309405321644
"1700112E06Rik",8.33056528679805
"1700113H08Rik",0.00227391985378916
"1700122O11Rik",0
"1700123K08Rik",0
"1700123L14Rik",0
"1700123O20Rik",12.7748016640561
"1700125H20Rik",0.0456253976653672
"1700129C05Rik",24.0982180702194
"1810009A15Rik",50.3955899699137
"1810009J06Rik",0
"1810011H11Rik",0
"1810011O10Rik",9.95214595877124
"1810013L24Rik",5.4849802325793
"1810022K09Rik",3670.34617012474
"1810024B03Rik",0.325761401110529
"1810026J23Rik",8.46041981508887
"1810030O07Rik",10.2202806431243
"1810032O08Rik",0.183776126233833
"1810037I17Rik",76.141725243581
"1810041L15Rik",0.437677149658086
"1810043G02Rik",1.99323879376985
"1810046K07Rik",0
"1810049J17Rik",0
"1810055G02Rik",7.77120946639447
"1810062G17Rik",0.676197121756461
"1810065E05Rik",0
"2010003K11Rik",0
"2010005H15Rik",0.0654781122855986
"2010106E10Rik",0
"2010107E04Rik",1107.68569708517
"2010107G23Rik",0.713514796349499
"2010109A12Rik",0.0670558967046415
"2010109I03Rik",0.19951801907224
"2010111I01Rik",3.07577903410785
"2010300C02Rik",0.967504560140722
"2010315B03Rik",3.68211476787335
"2200002D01Rik",0.542610145103989
"2200002J24Rik",0.22645508579356
"2210010C04Rik",0.0516316277025188
"2210011C24Rik",0
"2210016F16Rik",3.4301343873859
"2210016L21Rik",2.63625564516226
"2210017I01Rik",0.687667741148578
"2210407C18Rik",11.3721467865944
"2210408I21Rik",0.416677598865791
"2210418O10Rik",7.05726285285856
"2300002M23Rik",0
"2300003K06Rik",0
"2300009A05Rik",9.62137960958895
"2310002L09Rik",0.00106328766400146
"2310003L06Rik",0
"2310007B03Rik",0.226056098321421
"2310009B15Rik",6.81481878132765
"2310011J03Rik",3.6778245265309
"2310022A10Rik",6.06898397697435
"2310022B05Rik",193.229579406505
"2310030G06Rik",4.28072509721219
"2310033P09Rik",8.51752517652106
"2310034C09Rik",0
"2310035C23Rik",0.0923375898195499
"2310036O22Rik",27.1006808262863
"2310039H08Rik",19.7541429582763
"2310046K23Rik",0
"2310050C09Rik",0
"2310057J18Rik",0.0209524322802467
"2310057M21Rik",4.96913429853714
"2310057N15Rik",0
"2310061I04Rik",13.7586433168499
"2310061N02Rik",0
"2310079G19Rik",0
"2410002F23Rik",19.1476840097358
"2410004B18Rik",13.0812394243629
"2410004P03Rik",0.667546918837736
"2410015M20Rik",1663.56609848136
"2410016O06Rik",0.52495732182343
"2410089E03Rik",1.22017814763655
"2410131K14Rik",2.51835856011198
"2410137M14Rik",0
"2410141K09Rik",0.258885129752776
"2510002D24Rik",86.683792706936
"2510009E07Rik",4.26670497953837
"2510039O18Rik",9.32074643531211
"2610001J05Rik",43.7532349431731
"2610002M06Rik",3.79307092683459
"2610008E11Rik",3.79017533005149
"2610020H08Rik",5.75713592249835
"2610021A01Rik",5.26097013602369
"2610028H24Rik",0.698213962598786
"2610042L04Rik",2.84305021366722
"2610044O15Rik8",21.2055951707906
"2610301B20Rik",8.85234267450777
"2610318N02Rik",265.557369124462
"2610507B11Rik",7.30936512594968
"2610524H06Rik",14.1359072276182
"2610528A11Rik",0.0305850571084613
"2610528J11Rik",0
"2700049A03Rik",3.14670994959445
"2700060E02Rik",1641.9345393312
"2700062C07Rik",7.32837961821712
"2700081O15Rik",4.49047862841897
"2700097O09Rik",26.3574333336135
"2810004N23Rik",23.3661254052417
"2810006K23Rik",10.5969006392334
"2810021J22Rik",45.6058354969993
"2810403A07Rik",10.4107992413144
"2810408A11Rik",0.648321185674384
"2810417H13Rik",37.7422903499816
"2810428I15Rik",21.2481826395093
"2810459M11Rik",0.00456822537001701
"2810474O19Rik",207.960818757016
"2900011O08Rik",3.98584262744356
"2900026A02Rik",4.7517285388366
"2900055J20Rik",1.03227620560721
"2900092C05Rik",0
"3010026O09Rik",8.33551477128808
"3100002H09Rik",0.280973662481815
"3110001I22Rik",2.13649584677775
"3110002H16Rik",10.0853038422036
"3110009E18Rik",10.4263407319841
"3110018I06Rik",0
"3110021N24Rik",0.280406551110881
"3110035E14Rik",0.0297852812046292
"3110040N11Rik",4.37855266591767
"3110043O21Rik",7.5576559130032
"3110062M04Rik",2.13673397375725
"3110070M22Rik",0.00721426078855457
"3110079O15Rik",0
"3110082I17Rik",83.0844744933555
"3110082J24Rik",0
"3300002I08Rik",0.446865318517125
"3425401B19Rik",0.984201615177416
"3632451O06Rik",50.1674960014183
"3830403N18Rik",16.2703711296212
"3830406C13Rik",779.974226225813
"3830408C21Rik",0.481746769828092
"3830417A13Rik",0.0254722901206125
"4430402I18Rik",0.961899071180402
"4833420G17Rik",3.43762927027567
"4833423E24Rik",0
"4833427G06Rik",0
"4833439L19Rik",37.5560397205614
"4921501E09Rik",0
"4921504E06Rik",0.00404074403441113
"4921507P07Rik",0.429246847276038
"4921508M14Rik",0
"4921509C19Rik",0.00686331151895978
"4921511C20Rik",0
"4921511H03Rik",0
"4921511M17Rik",0
"4921513D11Rik",0.0501471382683641
"4921513I03Rik",0.182724154318238
"4921517D22Rik",2.94073089054487
"4921524J17Rik",29.3795777588774
"4921524L21Rik",0
"4921530L21Rik",0
"4921536K21Rik",0.0445746598728054
"4921539E11Rik",0.00511966779801702
"4922502D21Rik",0
"4930402F06Rik",0.0605546658601176
"4930402H24Rik",12.4669279367964
"4930402K13Rik",0
"4930404H24Rik",0
"4930404N11Rik",0
"4930407I10Rik",0
"4930408O17Rik",0
"4930412O13Rik",0
"4930415F15Rik",0.166274415713366
"4930415L06Rik",0
"4930415O20Rik",1.42805359952731
"4930426L09Rik",0
"4930427A07Rik",1.71752543137634
"4930430A15Rik",0.225940635865939
"4930430F08Rik",6.68454488671472
"4930432K21Rik",0
"4930432M17Rik",0
"4930433I11Rik",0
"4930435E12Rik",0
"4930438A08Rik",0
"4930442H23Rik",0.0234218978216435
"4930444G20Rik",0
"4930444P10Rik",0.696140390518075
"4930447A16Rik",0
"4930447C04Rik",2.29025994306851
"4930447F04Rik",0
"4930449I24Rik",0
"4930451G09Rik",0.386575775086291
"4930451I11Rik",0
"4930452B06Rik",11.0448635966597
"4930453N24Rik",3.42633818878084
"4930455H04Rik",0.113353973659634
"4930467E23Rik",0.00976672620808138
"4930470P17Rik",0
"4930474N05Rik",0
"4930480E11Rik",0
"4930486L24Rik",0.264048977893487
"4930502E18Rik",0.0255778434065128
"4930503B20Rik",0
"4930503E14Rik",0
"4930503L19Rik",4.2437044876188
"4930504O13Rik",0
"4930505A04Rik",0
"4930507D05Rik",0.0149610700355485
"4930512M02Rik",3.3191069956931
"4930513O06Rik",0
"4930518I15Rik",4.33540042563347
"4930519G04Rik",0
"4930519P11Rik",0
"4930522H14Rik",0
"4930522L14Rik",4.78653027709287
"4930523C07Rik",0.318064236938123
"4930524B15Rik",0.0510197321430031
"4930524J08Rik",0.185412194241387
"4930524N10Rik",0
"4930533K18Rik",0.0153468365500546
"4930535I16Rik",0
"4930538K18Rik",0.278369150836204
"4930539E08Rik",0.186951773694761
"4930544D05Rik",0
"4930544G11Rik",0.00257025951299277
"4930546C10Rik",0.0164434449372431
"4930548H24Rik",0.00565250190809545
"4930549C01Rik",0.012649460194614
"4930550C14Rik",0.0147979741342802
"4930550L24Rik",0
"4930553M12Rik",0
"4930555G01Rik",0.101931983205371
"4930556J24Rik",0.00460204392498154
"4930558K02Rik",0
"4930562C15Rik",0.0427821339516701
"4930563D23Rik",0
"4930563I02Rik",0.148166580758734
"4930563M21Rik",0.00888547643606218
"4930564D02Rik",0.00403913807029684
"4930567H17Rik",0
"4930568D16Rik",0.00199749444548348
"4930572O03Rik",0.00540439088890767
"4930578C19Rik",0
"4930578G10Rik",0
"4930578I06Rik",0
"4930579F01Rik",0
"4930579G24Rik",6.5057153120696
"4930583I09Rik",0
"4930590J08Rik",0
"4930595D18Rik",0.00994011758563859
"4930595M18Rik",0
"4930596D02Rik",0
"4931400O07Rik",0
"4931406B18Rik",0.914745069575647
"4931406C07Rik",2.49398047249517
"4931406P16Rik",11.4912795862139
"4931408C20Rik",0
"4931409K22Rik",0
"4931414P19Rik",0.591608806040306
"4931417E11Rik",0
"4931422A03Rik",0
"4931423N10Rik",0
"4931428F04Rik",0.913587880416053
"4931428L18Rik",0.157947319546936
"4931429L15Rik",0.0681702537616273
"4931431F19Rik",0
"4931440F15Rik",0.0266754408106704
"4932411E22Rik",0
"4932411N23Rik",0.109322665291334
"4932414N04Rik",0.330848660036332
"4932415D10Rik",0.00524622982964431
"4932429P05Rik",0
"4932438A13Rik",4.80733882998476
"4932438H23Rik",0.248395992106638
"4932443I19Rik",0
"4933400A11Rik",0.0845853506436985
"4933402D24Rik",1.51364318742642
"4933402E13Rik",0
"4933402J07Rik",0.0104417781436291
"4933402N03Rik",0.0113395330128002
"4933402N22Rik",0
"4933402P03Rik",0
"4933403O08Rik",0
"4933405L10Rik",0
"4933405O20Rik",0
"4933406M09Rik",0
"4933407L21Rik",0
"4933408B17Rik",0.00409164735086364
"4933409G03Rik",0
"4933411G06Rik",0
"4933411K16Rik",0
"4933412E24Rik",0
"4933413G19Rik",0.0611513340072217
"4933414I15Rik",0
"4933415A04Rik",5.56221071280779
"4933415F23Rik",0.00385079512943508
"4933416C03Rik",0
"4933417A18Rik",0.00551458120224127
"4933421I07Rik",0
"4933425L06Rik",0
"4933427D14Rik",0.0568690083971921
"4933427I04Rik",34.7760426659367
"4933428G20Rik",0.131241147397892
"4933428M09Rik",0
"4933430I17Rik",0.0149271038781218
"4933434E20Rik",89.6430934753615
"4933436I01Rik",0
"5031410I06Rik",0
"5031439G07Rik",1.19820189582979
"5330417C22Rik",0.0441060742667095
"5330417H12Rik",0
"5430401F13Rik",0
"5430402E10Rik",0
"5430403G16Rik",14.0242010168562
"5430419D17Rik",0
"5430427O19Rik",0.0793184499339534
"5530400C23Rik",0
"5530401A14Rik",0
"5730409E04Rik",0.760272244944458
"5730455P16Rik",138.123557390567
"5730480H06Rik",5.39313922459324
"5730507C01Rik",5.34138846369387
"5730508B09Rik",1.9477440841204
"5730522E02Rik",0.0128782915326981
"5730559C18Rik",0.536272697028125
"5730596B20Rik",0
"5830411N06Rik",0
"5830473C10Rik",0.326879072423418
"5930422O12Rik",0.414826054750828
"6030419C18Rik",0.0719756132586261
"6030445D17Rik",0.0598526663520164
"6030452D12Rik",0.0433500453027709
"6030458C11Rik",5.62781146584096
"6030468B19Rik",0.143063163820308
"6030469F06Rik",0
"6030498E09Rik",0.437003872388635
"6330408A02Rik",0.110202982237826
"6330409D20Rik",0.0244461798005461
"6430531B16Rik",0.0320414528503152
"6430548M08Rik",1.34719586199467
"6430550D23Rik",0.217119591800694
"6430571L13Rik",0.0626018530946063
"6430573F11Rik",2.75625977232708
"6720489N17Rik",133.307126396686
"6820408C15Rik",0.259170769128568
"7420426K07Rik",0
"7420461P10Rik",0.0130009167126947
"7530416G11Rik",0.0346333970537218
"8030411F24Rik",0
"8030423J24Rik",0.617705515756355
"8030462N17Rik",1.50117253201558
"8030474K03Rik",0.0185966586762486
"8430408G22Rik",0.95222694313648
"9030612E09Rik",1.21821641223324
"9030617O03Rik",0.0991313485892729
"9030624G23Rik",15.9450477372018
"9030624J02Rik",13.8293400146881
"9130008F23Rik",0.450991850043422
"9130011E15Rik",2.12923949550402
"9130019O22Rik",0.304650589742435
"9130023H24Rik",1.68264479210558
"9130204L05Rik",0
"9130213A22Rik",0.0119646107321864
"9130230L23Rik",0
"9130401M01Rik",3.74746392195332
"9130409I23Rik",0.167777511621071
"9230102O04Rik",0
"9230104L09Rik",0
"9230104M06Rik",1.15573632841175
"9230109A22Rik",0
"9230110C19Rik",5.32167647071407
"9230110F15Rik",0
"9230112D13Rik",0.973065501967105
"9230113P08Rik",1.72058017663652
"9330151L19Rik",0.648284545474015
"9330159F19Rik",0.219099917509591
"9330161L09Rik",0.616644087013644
"9330182L06Rik",0.156757234507773
"9330182O14Rik",0
"9430007A20Rik",0
"9430015G10Rik",3.18866358438573
"9430016H08Rik",5.950400534146
"9430020K01Rik",3.60500494025492
"9430038I01Rik",3.85770358112289
"9430069I07Rik",0
"9430076C15Rik",79.3662626117975
"9430097D07Rik",0.402314809090584
"9530002B09Rik",0
"9530003J23Rik",0.0244385488564516
"9530053A07Rik",0.0246606889264414
"9530068E07Rik",45.1351316189143
"9530077C05Rik",24.7793953910452
"9630041A04Rik",0
"9830107B12Rik",0.0187455185051386
"9930012K11Rik",4.70542864607609
"9930021J03Rik",6.39702484459505
"9930022D16Rik",0.00294619377078294
"9930111J21Rik1",2.28067275937734
"9930111J21Rik2",3.66460518655385
"a",0.014066448305753
"A130010J15Rik",4.24519652621634
"A130051J06Rik",0.267369397046517
"A1bg",0
"A1cf",0
"A230046K03Rik",8.57001019584404
"A230050P20Rik",0.628333097805218
"A230065H16Rik",0.0475048584514974
"A230072I06Rik",0
"A2m",0.295325196190312
"A330070K13Rik",0
"A3galt2",0.0849550569252419
"A430005L14Rik",13.5733859326128
"A430033K04Rik",0.414540938123951
"A430078G23Rik",0.248972084495404
"A430089I19Rik",0
"A430105I19Rik",0.13750445750892
"A4galt",0.11340497900966
"A4gnt",0
"A530016L24Rik",1.49012371939635
"A530032D15Rik",0.0279552947131249
"A530064D06Rik",0.014393803936881
"A530084C06Rik",0
"A530099J19Rik",0.0141211211655727
"A630001G21Rik",0.525112421829515
"A630010A05Rik",0.471775373822426
"A630023A22Rik",0
"A630033H20Rik",0.204213785392017
"A630073D07Rik",0
"A630076J17Rik",0
"A630095E13Rik",0
"A630095N17Rik",0
"A730015C16Rik",0.169850777269831
"A730017C20Rik",0.0664854942634235
"A730018C14Rik",0
"A730049H05Rik",0.0225563710130381
"A730061H03Rik",0.0243599464122204
"A730071L15Rik",0.165720447163018
"A830005F24Rik",0.439668793324277
"A830010M20Rik",0.0705561073160047
"A830018L16Rik",0.960030648924312
"A830031A19Rik",0
"A830080D01Rik",4.16176658561132
"A930002H24Rik",0
"A930003A15Rik",0
"A930004D18Rik",2.28923861384239
"A930009A15Rik",0
"A930011G23Rik",7.50142660450551
"A930017K11Rik",0.00293246138206051
"A930018M24Rik",0
"A930018P22Rik",0.3808284026433
"A930033H14Rik",0.961648125334383
"AA415398",0.279280774246926
"AA467197",0
"AA792892",0
"AA986860",0.256390332602818
"Aaas",25.7444536127035
"Aacs",1.75621983933485
"Aadac",0
"Aadacl2",0
"Aadacl3",0
"Aadat",0.0116589241581439
"Aaed1",6.00949243633754
"Aagab",7.44062479419392
"Aak1",0.914118253166129
"Aamdc",17.9491471509668
"Aamp",47.2381915943596
"Aanat",0
"Aar2",7.60387250250221
"Aard",0.555104420600673
"Aars",322.534982081724
"Aars2",0.604073297380714
"Aarsd1",10.4241466413186
"Aasdh",3.32792079536728
"Aasdhppt",10.4457905395397
"Aass",0.878192293609353
"Aatf",2.25441971526708
"Aatk",0.000374911529215926
"AB124611",0.064957037071363
"Abat",21.4285393273756
"Abca1",0.599857407619499
"Abca12",0.0351766502899481
"Abca13",0.240255519937778
"Abca14",0
"Abca15",0
"Abca16",0
"Abca17",0.000243344964135927
"Abca2",0.320211567723461
"Abca3",4.3399490252666
"Abca4",1.90018112909692
"Abca5",1.06040610945622
"Abca6",0.00589628290097269
"Abca7",0.291902794941107
"Abca8a",0
"Abca8b",2.68578859628186
"Abca9",0.0674280629948265
"Abcb10",5.93956218247381
"Abcb11",0
"Abcb1a",0.00451228720931007
"Abcb1b",0.42039628447668
"Abcb4",0.0276365595193635
"Abcb5",0
"Abcb6",8.25122990686406
"Abcb7",6.39018466393999
"Abcb8",28.7660880451268
"Abcb9",0.271592265773352
"Abcc1",0.0786160792064694
"Abcc10",0.676766964612508
"Abcc12",0
"Abcc2",0.0160315954397202
"Abcc3",0.00377680124669651
"Abcc4",0.393547345015673
"Abcc5",11.514131213624
"Abcc6",0
"Abcc8",0.310472661628258
"Abcc9",9.64903087943542
"Abcd1",2.06748253420427
"Abcd2",0.658228552987058
"Abcd3",77.8166102547386
"Abcd4",1.30554907733457
"Abce1",27.0277883850584
"Abcf1",18.5644343724377
"Abcf2",40.6643048236799
"Abcf3",4.47423077159247
"Abcg1",20.5018280377673
"Abcg2",24.1880041306879
"Abcg3",0.161937455817785
"Abcg4",0
"Abcg5",0.283348403520249
"Abcg8",0
"Abhd10",304.520238432059
"Abhd11",26.6531107921904
"Abhd12",1.20219381006864
"Abhd12b",0
"Abhd13",2.45179888444472
"Abhd14a",14.6915419259986
"Abhd14b",1.58608343761299
"Abhd15",0.172542791542329
"Abhd16a",3.3091847775906
"Abhd16b",0.00454649244778074
"Abhd17a",6.40035057441581
"Abhd17b",5.94002678482937
"Abhd17c",264.555340949488
"Abhd18",3.26010805770313
"Abhd2",0.753995571120954
"Abhd3",1.4792317709657
"Abhd4",55.7018007267609
"Abhd5",6.08923562170578
"Abhd6",108.498810527262
"Abhd8",1.95510761551682
"Abi1",31.0566497892276
"Abi2",26.2113431421691
"Abi3",0.241762829340612
"Abi3bp",0.128844232433078
"Abl1",231.00127592745
"Abl2",2.34731369202759
"Ablim1",7.22561654925382
"Ablim2",1.34966779681385
"Ablim3",0.281551717900484
"Abo",0
"Abr",14.9779511074569
"Abra",4.07205634036746
"Abracl",129.667990353888
"Abt1",4.75789962733163
"Abtb1",2.50944616454434
"Abtb2",2.67879222632637
"AC087559.2",0.0872326002949891
"AC087559.3",0
"AC102264.1",0
"AC123873.1",0
"AC123873.2",0
"AC123873.3",0
"AC124606.1",0
"AC124606.2",0
"AC125149.1",0.760264161096037
"AC125149.2",0.0189519829348069
"AC125149.3",0.159004975416353
"AC125149.4",0
"AC125149.5",0
"AC125178.1",0
"AC125178.2",0
"AC125178.3",0
"AC126035.1",0
"AC132444.1",0.156126636073106
"AC132444.2",0.0852851941566234
"AC132444.3",0
"AC132444.4",0.0639795600746626
"AC132444.5",0
"AC132444.6",9.90175289069372
"AC133095.1",0
"AC133095.2",0
"AC133103.1",0.00568521270167379
"AC133103.3",0
"AC133103.4",0
"AC133103.5",0
"AC133103.6",0.0667876059606312
"AC133103.7",0.175942490273736
"AC140325.1",0
"AC140325.2",0
"AC140325.3",0
"AC140325.4",0.00122382377347363
"AC140365.1",0
"AC149090.1",73.7092251717023
"AC163611.1",0
"AC163611.2",0
"AC164084.1",0
"AC164084.2",0
"AC164084.3",0
"AC165294.1",0
"AC165294.2",0
"AC165294.3",0
"AC168977.1",0.610867428077552
"AC168977.2",0
"AC234645.1",0
"Acaa1a",199.563522893667
"Acaa1b",0.0148519457278079
"Acaa2",93.7953400343013
"Acaca",4.25246031545129
"Acacb",0.356001388736715
"Acad10",0.0277109696243335
"Acad11",50.2383577117738
"Acad12",2.76957092174176
"Acad8",13.4011021840504
"Acad9",10.0138044220886
"Acadl",66.1976427660544
"Acadm",59.0840300876157
"Acads",15.8022302277145
"Acadsb",4.36106304818934
"Acadvl",24.3847600847011
"Acan",0.0305765440329342
"Acap1",2.92422708260983
"Acap2",2.56979714548678
"Acap3",0.00348682787296203
"Acat1",54.8669580995419
"Acat2",9.17618375403156
"Acat3",0.499281294210975
"Acbd3",12.6142084477532
"Acbd4",0.235478821650706
"Acbd5",119.310504813484
"Acbd6",2.4932519906605
"Acbd7",2.9113749413908
"Accs",2.41937197899024
"Accsl",0
"Acd",21.178417763827
"Ace",0
"Ace2",0
"Ace3",0
"Acer1",0.424508593600089
"Acer2",6.65032975643281
"Acer3",7.08426251558614
"Ache",3.23836726774558
"Acin1",14.1239313749657
"Ackr1",3.66094554081384
"Ackr2",0
"Ackr3",20.5869118060121
"Ackr4",0.465263487630061
"Acly",59.532854523121
"Acmsd",0.199222306358814
"Acnat1",2.85257962200874
"Acnat2",0
"Aco1",6.00049983056063
"Aco2",160.943189273146
"Acod1",0
"Acot1",5.00981696576884
"Acot10",0.0323696371080905
"Acot11",1.10245856030533
"Acot12",0
"Acot13",113.447891717738
"Acot2",163.828329780065
"Acot3",0.00579079194387179
"Acot4",0
"Acot5",0.00737659329152565
"Acot6",1.06288673468531
"Acot7",13.7178625901105
"Acot8",5.48374345875444
"Acot9",20.1320167273943
"Acox1",1.33310537689073
"Acox2",0
"Acox3",1.52752202788683
"Acoxl",0
"Acp1",407.53144430009
"Acp2",4.49861873956914
"Acp5",2.15588022548234
"Acp6",13.959336851302
"Acp7",0
"Acpp",0.0108290198487548
"Acpt",0.0188595432582646
"Acr",0.198489593975403
"Acrbp",1.19340827332064
"Acrv1",0.00208446259557142
"Acsbg1",0.00778897425776524
"Acsbg2",0.259098130807836
"Acsf2",12.667288956911
"Acsf3",3.97301838794589
"Acsl1",13.6751440121501
"Acsl3",10.5474863744357
"Acsl4",8.14125649886522
"Acsl5",5.55776520563171
"Acsl6",1.44548688328151
"Acsm1",0
"Acsm2",0.10144225994357
"Acsm3",0.00832299443863243
"Acsm4",0
"Acsm5",0.00103523589850788
"Acss1",5.04245231131409
"Acss2",4.71474328482074
"Acss3",0.226834531020904
"Acta1",345.416760442082
"Acta2",697.373003648274
"Actb",820.829711786077
"Actbl2",1.0933814040881
"Actc1",10233.8385079649
"Actg1",1031.10397845844
"Actg2",0.609481252863716
"Actl10",0
"Actl11",0
"Actl6a",306.758927028687
"Actl6b",0
"Actl7a",0.00318349352177153
"Actl7b",0
"Actl9",0
"Actn1",23.9293001163333
"Actn2",2399.51331641398
"Actn3",0.00215859701007016
"Actn4",21.1560851273508
"Actr10",23.9310476084463
"Actr1a",27.9844270723585
"Actr1b",18.3230526373275
"Actr2",2510.45141126188
"Actr3",50.7694742084826
"Actr3b",10.936064541209
"Actr5",0.274629994237233
"Actr6",13.1370149917192
"Actr8",11.7169658773717
"Actrt1",0
"Actrt2",0
"Actrt3",0.0134177198502066
"Acvr1",12.307264060937
"Acvr1b",1.55001804272286
"Acvr1c",0.165187661480846
"Acvr2a",3.94588302305629
"Acvr2b",10.4581744879399
"Acvrl1",0.0978016369690652
"Acy1",7.19689418860516
"Acy3",8.04360384744111
"Acyp1",30.3046273936103
"Acyp2",148.66288687654
"Ada",1.31748061516863
"Adad1",0.706044971063431
"Adad2",0
"Adal",2.26289563440232
"Adam10",48.449921114157
"Adam11",0.811534684613376
"Adam12",1.93731916896317
"Adam15",0.245558862336548
"Adam17",0.543106009881321
"Adam18",0
"Adam19",10.1252133046644
"Adam1a",0.217364792923641
"Adam1b",0
"Adam2",0
"Adam20",0
"Adam21",0
"Adam22",2.47898086965601
"Adam23",0.00315752208714122
"Adam24",0
"Adam25",0
"Adam26a",0
"Adam26b",0
"Adam28",0.823570857688716
"Adam29",0
"Adam3",0
"Adam30",0.0270268958254235
"Adam32",0.0228708780601516
"Adam33",0.392265327962264
"Adam34",0.0014026826889332
"Adam39",0
"Adam4",0.081948303803437
"Adam5",0.548623656200947
"Adam6a",0
"Adam6b",0
"Adam7",0.000980997645654799
"Adam8",0.187883285382632
"Adam9",7.02215518404928
